sample_name,read_1,read_2,accession_number,year,country,publication,purpose
ERR352697,/data/slow/bdri/azuza/samples/ERR352697_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352697_2.fastq.gz,ERR352697,1995,Vietnam,Wong et al. 2016,Outgroup
ERR352703,/data/slow/bdri/azuza/samples/ERR352703_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352703_2.fastq.gz,ERR352703,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352709,/data/slow/bdri/azuza/samples/ERR352709_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352709_2.fastq.gz,ERR352709,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352711,/data/slow/bdri/azuza/samples/ERR352711_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352711_2.fastq.gz,ERR352711,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352606,/data/slow/bdri/azuza/samples/ERR352606_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352606_2.fastq.gz,ERR352606,1995,Vietnam,Wong et al. 2016,Outgroup
ERR352713,/data/slow/bdri/azuza/samples/ERR352713_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352713_2.fastq.gz,ERR352713,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352715,/data/slow/bdri/azuza/samples/ERR352715_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352715_2.fastq.gz,ERR352715,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352717,/data/slow/bdri/azuza/samples/ERR352717_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352717_2.fastq.gz,ERR352717,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352719,/data/slow/bdri/azuza/samples/ERR352719_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352719_2.fastq.gz,ERR352719,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352721,/data/slow/bdri/azuza/samples/ERR352721_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352721_2.fastq.gz,ERR352721,1994,Vietnam,Wong et al. 2016,Outgroup
ERR352725,/data/slow/bdri/azuza/samples/ERR352725_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352725_2.fastq.gz,ERR352725,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357599,/data/slow/bdri/azuza/samples/ERR357599_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357599_2.fastq.gz,ERR357599,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357618,/data/slow/bdri/azuza/samples/ERR357618_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357618_2.fastq.gz,ERR357618,1995,Vietnam,Wong et al. 2016,Outgroup
ERR357642,/data/slow/bdri/azuza/samples/ERR357642_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357642_2.fastq.gz,ERR357642,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357643,/data/slow/bdri/azuza/samples/ERR357643_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357643_2.fastq.gz,ERR357643,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357644,/data/slow/bdri/azuza/samples/ERR357644_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357644_2.fastq.gz,ERR357644,1995,Vietnam,Wong et al. 2016,Outgroup
ERR357645,/data/slow/bdri/azuza/samples/ERR357645_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357645_2.fastq.gz,ERR357645,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357647,/data/slow/bdri/azuza/samples/ERR357647_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357647_2.fastq.gz,ERR357647,1995,Vietnam,Wong et al. 2016,Outgroup
ERR357649,/data/slow/bdri/azuza/samples/ERR357649_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357649_2.fastq.gz,ERR357649,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357651,/data/slow/bdri/azuza/samples/ERR357651_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357651_2.fastq.gz,ERR357651,1993,Vietnam,Wong et al. 2016,Outgroup
ERR357654,/data/slow/bdri/azuza/samples/ERR357654_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357654_2.fastq.gz,ERR357654,1997,Vietnam,Wong et al. 2016,Outgroup
ERR357655,/data/slow/bdri/azuza/samples/ERR357655_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357655_2.fastq.gz,ERR357655,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357657,/data/slow/bdri/azuza/samples/ERR357657_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357657_2.fastq.gz,ERR357657,1994,Vietnam,Wong et al. 2016,Outgroup
ERR357659,/data/slow/bdri/azuza/samples/ERR357659_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357659_2.fastq.gz,ERR357659,1993,Vietnam,Wong et al. 2016,Outgroup
ERR357661,/data/slow/bdri/azuza/samples/ERR357661_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357661_2.fastq.gz,ERR357661,1994,Vietnam,Wong et al. 2016,Outgroup
ERR349569,/data/slow/bdri/azuza/samples/ERR349569_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR349569_2.fastq.gz,ERR349569,1997,Vietnam,Wong et al. 2016,Outgroup
ERR349571,/data/slow/bdri/azuza/samples/ERR349571_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR349571_2.fastq.gz,ERR349571,1997,Vietnam,Wong et al. 2016,Outgroup
ERR349576,/data/slow/bdri/azuza/samples/ERR349576_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR349576_2.fastq.gz,ERR349576,1997,Vietnam,Wong et al. 2016,Outgroup
ERR349580,/data/slow/bdri/azuza/samples/ERR349580_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR349580_2.fastq.gz,ERR349580,1997,Vietnam,Wong et al. 2016,Outgroup
ERR349581,/data/slow/bdri/azuza/samples/ERR349581_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR349581_2.fastq.gz,ERR349581,1995,Vietnam,Wong et al. 2016,Outgroup
ERR352644,/data/slow/bdri/azuza/samples/ERR352644_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352644_2.fastq.gz,ERR352644,1997,Vietnam,Wong et al. 2016,Outgroup
ERR352647,/data/slow/bdri/azuza/samples/ERR352647_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352647_2.fastq.gz,ERR352647,1997,Vietnam,Wong et al. 2016,Outgroup
ERR352650,/data/slow/bdri/azuza/samples/ERR352650_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352650_2.fastq.gz,ERR352650,1998,Vietnam,Wong et al. 2016,Outgroup
ERR352651,/data/slow/bdri/azuza/samples/ERR352651_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352651_2.fastq.gz,ERR352651,1997,Vietnam,Wong et al. 2016,Outgroup
ERR352657,/data/slow/bdri/azuza/samples/ERR352657_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352657_2.fastq.gz,ERR352657,1998,Vietnam,Wong et al. 2016,Outgroup
ERR352659,/data/slow/bdri/azuza/samples/ERR352659_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352659_2.fastq.gz,ERR352659,1998,Vietnam,Wong et al. 2016,Outgroup
ERR352665,/data/slow/bdri/azuza/samples/ERR352665_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352665_2.fastq.gz,ERR352665,1999,Vietnam,Wong et al. 2016,Outgroup
ERR352677,/data/slow/bdri/azuza/samples/ERR352677_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352677_2.fastq.gz,ERR352677,1998,Vietnam,Wong et al. 2016,Outgroup
ERR352691,/data/slow/bdri/azuza/samples/ERR352691_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352691_2.fastq.gz,ERR352691,1995,Vietnam,Wong et al. 2016,Outgroup
ERR357622,/data/slow/bdri/azuza/samples/ERR357622_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357622_2.fastq.gz,ERR357622,1998,Vietnam,Wong et al. 2016,Outgroup
ERR357653,/data/slow/bdri/azuza/samples/ERR357653_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357653_2.fastq.gz,ERR357653,1997,Vietnam,Wong et al. 2016,Outgroup
ERR357833,/data/slow/bdri/azuza/samples/ERR357833_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357833_2.fastq.gz,ERR357833,2011,Vietnam,Wong et al. 2016,Outgroup
ERR352470,/data/slow/bdri/azuza/samples/ERR352470_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352470_2.fastq.gz,ERR352470,2010,Thailand,Wong et al. 2016,Outgroup
ERR357771,/data/slow/bdri/azuza/samples/ERR357771_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357771_2.fastq.gz,ERR357771,2011,Thailand,Wong et al. 2016,Outgroup
ERR343270,/data/slow/bdri/azuza/samples/ERR343270_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR343270_2.fastq.gz,ERR343270,2006,SEAsia,Wong et al. 2016,Outgroup
ERR340759,/data/slow/bdri/azuza/samples/ERR340759_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340759_2.fastq.gz,ERR340759,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340758,/data/slow/bdri/azuza/samples/ERR340758_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340758_2.fastq.gz,ERR340758,2007,Cambodia,Wong et al. 2016,Outgroup
ERR360845,/data/slow/bdri/azuza/samples/ERR360845_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360845_2.fastq.gz,ERR360845,2010,Cambodia,Wong et al. 2016,Outgroup
ERR331205,/data/slow/bdri/azuza/samples/ERR331205_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR331205_2.fastq.gz,ERR331205,2012,Cambodia,Wong et al. 2016,Outgroup
ERR331206,/data/slow/bdri/azuza/samples/ERR331206_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR331206_2.fastq.gz,ERR331206,2012,Cambodia,Wong et al. 2016,Outgroup
ERR331207,/data/slow/bdri/azuza/samples/ERR331207_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR331207_2.fastq.gz,ERR331207,2012,Cambodia,Wong et al. 2016,Outgroup
ERR331208,/data/slow/bdri/azuza/samples/ERR331208_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR331208_2.fastq.gz,ERR331208,2012,Cambodia,Wong et al. 2016,Outgroup
ERR340757,/data/slow/bdri/azuza/samples/ERR340757_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340757_2.fastq.gz,ERR340757,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340766,/data/slow/bdri/azuza/samples/ERR340766_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340766_2.fastq.gz,ERR340766,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340767,/data/slow/bdri/azuza/samples/ERR340767_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340767_2.fastq.gz,ERR340767,2008,Cambodia,Wong et al. 2016,Outgroup
ERR340768,/data/slow/bdri/azuza/samples/ERR340768_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340768_2.fastq.gz,ERR340768,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340770,/data/slow/bdri/azuza/samples/ERR340770_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340770_2.fastq.gz,ERR340770,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340771,/data/slow/bdri/azuza/samples/ERR340771_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340771_2.fastq.gz,ERR340771,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340772,/data/slow/bdri/azuza/samples/ERR340772_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340772_2.fastq.gz,ERR340772,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340773,/data/slow/bdri/azuza/samples/ERR340773_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340773_2.fastq.gz,ERR340773,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340775,/data/slow/bdri/azuza/samples/ERR340775_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340775_2.fastq.gz,ERR340775,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340760,/data/slow/bdri/azuza/samples/ERR340760_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340760_2.fastq.gz,ERR340760,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340761,/data/slow/bdri/azuza/samples/ERR340761_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340761_2.fastq.gz,ERR340761,2007,Cambodia,Wong et al. 2016,Outgroup
ERR340763,/data/slow/bdri/azuza/samples/ERR340763_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340763_2.fastq.gz,ERR340763,2007,Cambodia,Wong et al. 2016,Outgroup
ERR352332,/data/slow/bdri/azuza/samples/ERR352332_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352332_2.fastq.gz,ERR352332,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360738,/data/slow/bdri/azuza/samples/ERR360738_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360738_2.fastq.gz,ERR360738,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360739,/data/slow/bdri/azuza/samples/ERR360739_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360739_2.fastq.gz,ERR360739,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360740,/data/slow/bdri/azuza/samples/ERR360740_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360740_2.fastq.gz,ERR360740,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360741,/data/slow/bdri/azuza/samples/ERR360741_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360741_2.fastq.gz,ERR360741,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360742,/data/slow/bdri/azuza/samples/ERR360742_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360742_2.fastq.gz,ERR360742,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360743,/data/slow/bdri/azuza/samples/ERR360743_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360743_2.fastq.gz,ERR360743,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360744,/data/slow/bdri/azuza/samples/ERR360744_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360744_2.fastq.gz,ERR360744,2009,Cambodia,Wong et al. 2016,Outgroup
ERR360745,/data/slow/bdri/azuza/samples/ERR360745_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360745_2.fastq.gz,ERR360745,2009,Cambodia,Wong et al. 2016,Outgroup
ERR360746,/data/slow/bdri/azuza/samples/ERR360746_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360746_2.fastq.gz,ERR360746,2009,Cambodia,Wong et al. 2016,Outgroup
ERR360748,/data/slow/bdri/azuza/samples/ERR360748_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360748_2.fastq.gz,ERR360748,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360754,/data/slow/bdri/azuza/samples/ERR360754_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360754_2.fastq.gz,ERR360754,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360755,/data/slow/bdri/azuza/samples/ERR360755_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360755_2.fastq.gz,ERR360755,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360756,/data/slow/bdri/azuza/samples/ERR360756_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360756_2.fastq.gz,ERR360756,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360758,/data/slow/bdri/azuza/samples/ERR360758_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360758_2.fastq.gz,ERR360758,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360759,/data/slow/bdri/azuza/samples/ERR360759_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360759_2.fastq.gz,ERR360759,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360760,/data/slow/bdri/azuza/samples/ERR360760_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360760_2.fastq.gz,ERR360760,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360761,/data/slow/bdri/azuza/samples/ERR360761_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360761_2.fastq.gz,ERR360761,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360762,/data/slow/bdri/azuza/samples/ERR360762_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360762_2.fastq.gz,ERR360762,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360763,/data/slow/bdri/azuza/samples/ERR360763_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360763_2.fastq.gz,ERR360763,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360765,/data/slow/bdri/azuza/samples/ERR360765_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360765_2.fastq.gz,ERR360765,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360766,/data/slow/bdri/azuza/samples/ERR360766_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360766_2.fastq.gz,ERR360766,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360769,/data/slow/bdri/azuza/samples/ERR360769_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360769_2.fastq.gz,ERR360769,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360770,/data/slow/bdri/azuza/samples/ERR360770_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360770_2.fastq.gz,ERR360770,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360771,/data/slow/bdri/azuza/samples/ERR360771_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360771_2.fastq.gz,ERR360771,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360772,/data/slow/bdri/azuza/samples/ERR360772_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360772_2.fastq.gz,ERR360772,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360773,/data/slow/bdri/azuza/samples/ERR360773_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360773_2.fastq.gz,ERR360773,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360774,/data/slow/bdri/azuza/samples/ERR360774_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360774_2.fastq.gz,ERR360774,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360775,/data/slow/bdri/azuza/samples/ERR360775_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360775_2.fastq.gz,ERR360775,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360776,/data/slow/bdri/azuza/samples/ERR360776_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360776_2.fastq.gz,ERR360776,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360777,/data/slow/bdri/azuza/samples/ERR360777_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360777_2.fastq.gz,ERR360777,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360778,/data/slow/bdri/azuza/samples/ERR360778_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360778_2.fastq.gz,ERR360778,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360779,/data/slow/bdri/azuza/samples/ERR360779_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360779_2.fastq.gz,ERR360779,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360780,/data/slow/bdri/azuza/samples/ERR360780_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360780_2.fastq.gz,ERR360780,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360781,/data/slow/bdri/azuza/samples/ERR360781_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360781_2.fastq.gz,ERR360781,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360782,/data/slow/bdri/azuza/samples/ERR360782_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360782_2.fastq.gz,ERR360782,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360783,/data/slow/bdri/azuza/samples/ERR360783_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360783_2.fastq.gz,ERR360783,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360785,/data/slow/bdri/azuza/samples/ERR360785_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360785_2.fastq.gz,ERR360785,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360786,/data/slow/bdri/azuza/samples/ERR360786_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360786_2.fastq.gz,ERR360786,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360787,/data/slow/bdri/azuza/samples/ERR360787_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360787_2.fastq.gz,ERR360787,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360788,/data/slow/bdri/azuza/samples/ERR360788_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360788_2.fastq.gz,ERR360788,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360789,/data/slow/bdri/azuza/samples/ERR360789_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360789_2.fastq.gz,ERR360789,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360791,/data/slow/bdri/azuza/samples/ERR360791_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360791_2.fastq.gz,ERR360791,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360792,/data/slow/bdri/azuza/samples/ERR360792_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360792_2.fastq.gz,ERR360792,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360846,/data/slow/bdri/azuza/samples/ERR360846_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360846_2.fastq.gz,ERR360846,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360847,/data/slow/bdri/azuza/samples/ERR360847_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360847_2.fastq.gz,ERR360847,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360848,/data/slow/bdri/azuza/samples/ERR360848_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360848_2.fastq.gz,ERR360848,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360889,/data/slow/bdri/azuza/samples/ERR360889_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360889_2.fastq.gz,ERR360889,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360890,/data/slow/bdri/azuza/samples/ERR360890_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360890_2.fastq.gz,ERR360890,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360891,/data/slow/bdri/azuza/samples/ERR360891_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360891_2.fastq.gz,ERR360891,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360954,/data/slow/bdri/azuza/samples/ERR360954_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360954_2.fastq.gz,ERR360954,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360955,/data/slow/bdri/azuza/samples/ERR360955_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360955_2.fastq.gz,ERR360955,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360956,/data/slow/bdri/azuza/samples/ERR360956_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360956_2.fastq.gz,ERR360956,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360958,/data/slow/bdri/azuza/samples/ERR360958_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360958_2.fastq.gz,ERR360958,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360959,/data/slow/bdri/azuza/samples/ERR360959_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360959_2.fastq.gz,ERR360959,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360960,/data/slow/bdri/azuza/samples/ERR360960_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360960_2.fastq.gz,ERR360960,2010,Cambodia,Wong et al. 2016,Outgroup
ERR360961,/data/slow/bdri/azuza/samples/ERR360961_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360961_2.fastq.gz,ERR360961,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360962,/data/slow/bdri/azuza/samples/ERR360962_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360962_2.fastq.gz,ERR360962,2011,Cambodia,Wong et al. 2016,Outgroup
ERR360963,/data/slow/bdri/azuza/samples/ERR360963_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360963_2.fastq.gz,ERR360963,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360964,/data/slow/bdri/azuza/samples/ERR360964_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360964_2.fastq.gz,ERR360964,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360965,/data/slow/bdri/azuza/samples/ERR360965_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360965_2.fastq.gz,ERR360965,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360966,/data/slow/bdri/azuza/samples/ERR360966_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360966_2.fastq.gz,ERR360966,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360967,/data/slow/bdri/azuza/samples/ERR360967_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360967_2.fastq.gz,ERR360967,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360968,/data/slow/bdri/azuza/samples/ERR360968_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360968_2.fastq.gz,ERR360968,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360970,/data/slow/bdri/azuza/samples/ERR360970_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360970_2.fastq.gz,ERR360970,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360971,/data/slow/bdri/azuza/samples/ERR360971_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360971_2.fastq.gz,ERR360971,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360972,/data/slow/bdri/azuza/samples/ERR360972_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360972_2.fastq.gz,ERR360972,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360973,/data/slow/bdri/azuza/samples/ERR360973_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360973_2.fastq.gz,ERR360973,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360975,/data/slow/bdri/azuza/samples/ERR360975_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360975_2.fastq.gz,ERR360975,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360976,/data/slow/bdri/azuza/samples/ERR360976_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360976_2.fastq.gz,ERR360976,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360977,/data/slow/bdri/azuza/samples/ERR360977_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360977_2.fastq.gz,ERR360977,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360978,/data/slow/bdri/azuza/samples/ERR360978_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360978_2.fastq.gz,ERR360978,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360979,/data/slow/bdri/azuza/samples/ERR360979_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360979_2.fastq.gz,ERR360979,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360948,/data/slow/bdri/azuza/samples/ERR360948_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360948_2.fastq.gz,ERR360948,2008,Cambodia,Wong et al. 2016,Outgroup
